Round,Accuracy,Total communication counts,Selected Clients,GRC Weight - Loss,GRC Weight - Diff
132,44.12,528,"9,6",0.34548555385985497,0.654514446140145
133,50.07,532,"7,5",0.344931135985099,0.655068864014901
134,28.749999999999996,536,"7,5",0.344931135985099,0.655068864014901
135,51.11,540,"8,3",0.6317744617801864,0.36822553821981363
136,43.47,544,"8,3",0.6317744617801864,0.36822553821981363
137,43.4,548,"9,5",0.47332406027783575,0.5266759397221642
138,26.52,552,"9,5",0.47332406027783575,0.5266759397221642
139,39.56,556,"8,3",0.6410716473634679,0.35892835263653217
140,35.76,560,"8,3",0.6410716473634679,0.35892835263653217
141,32.769999999999996,564,"3,8",0.5343958158344467,0.46560418416555327
142,30.85,568,"3,8",0.5343958158344467,0.46560418416555327
143,53.92,572,"4,0",0.5343958158344467,0.46560418416555327
144,41.870000000000005,576,"4,0",0.5343958158344467,0.46560418416555327
145,49.059999999999995,580,"9,6",0.4197006813197281,0.580299318680272
146,39.900000000000006,584,"9,6",0.4197006813197281,0.580299318680272
147,57.04,588,"1,2",0.4197006813197281,0.580299318680272
148,47.74,592,"1,2",0.4197006813197281,0.580299318680272
149,55.16,596,"8,5",0.37806653259756884,0.6219334674024312
150,35.06,600,"8,5",0.37806653259756884,0.6219334674024312
151,59.040000000000006,604,"3,0",0.6568186055122045,0.3431813944877955
152,53.36,608,"3,0",0.6568186055122045,0.3431813944877955
153,65.14,612,"7,4",0.6568186055122045,0.3431813944877955
154,57.720000000000006,616,"7,4",0.6568186055122045,0.3431813944877955
155,53.169999999999995,620,"9,8",0.38506229011298015,0.6149377098870198
156,40.52,624,"9,8",0.38506229011298015,0.6149377098870198
157,55.83,628,"7,4",0.39629840568374985,0.6037015943162501
158,52.7,632,"7,4",0.39629840568374985,0.6037015943162501
159,63.55,636,"9,6",0.38933203545524936,0.6106679645447506
160,46.68,640,"9,6",0.38933203545524936,0.6106679645447506
161,60.96,644,"7,4",0.4102473677748375,0.5897526322251625
162,53.13,648,"7,4",0.4102473677748375,0.5897526322251625
163,53.5,652,"9,8",0.4012239766164807,0.5987760233835193
164,42.96,656,"9,8",0.4012239766164807,0.5987760233835193
165,55.61000000000001,660,"5,7",0.38220709627260135,0.6177929037273987
166,30.049999999999997,664,"5,7",0.38220709627260135,0.6177929037273987
167,65.46,668,"1,2",0.38220709627260135,0.6177929037273987
168,56.26,672,"1,2",0.38220709627260135,0.6177929037273987
169,66.73,676,"8,6",0.4554072357506267,0.5445927642493733
170,53.349999999999994,680,"8,6",0.4554072357506267,0.5445927642493733
171,69.53,684,"0,3",0.4554072357506267,0.5445927642493733
172,63.61,688,"0,3",0.4554072357506267,0.5445927642493733
173,60.23,692,"8,3",0.62850409147928,0.37149590852072
174,52.26,696,"8,3",0.62850409147928,0.37149590852072
175,60.8,700,"9,5",0.40232445314674653,0.5976755468532534
176,40.89,704,"9,5",0.40232445314674653,0.5976755468532534
177,53.37,708,"8,3",0.5026111967337007,0.4973888032662993
178,47.56,712,"8,3",0.5026111967337007,0.4973888032662993
179,44.269999999999996,716,"8,3",0.5974852113201465,0.40251478867985346
180,42.27,720,"8,3",0.5974852113201465,0.40251478867985346
181,63.67,724,"4,7",0.5974852113201465,0.40251478867985346
182,57.8,728,"4,7",0.5974852113201465,0.40251478867985346
183,63.73,732,"9,6",0.3664450103063411,0.633554989693659
184,50.42,736,"9,6",0.3664450103063411,0.633554989693659
185,53.16,740,"7,8",0.5471608309302199,0.45283916906978
186,45.25,744,"7,8",0.5471608309302199,0.45283916906978
187,64.62,748,"1,2",0.5471608309302199,0.45283916906978
188,56.82000000000001,752,"1,2",0.5471608309302199,0.45283916906978
189,63.260000000000005,756,"8,5",0.4249656496236414,0.5750343503763585
190,48.809999999999995,760,"8,5",0.4249656496236414,0.5750343503763585
191,70.65,764,"0,3",0.4249656496236414,0.5750343503763585
192,64.75,768,"0,3",0.4249656496236414,0.5750343503763585
193,61.33,772,"8,3",0.6447073894465211,0.3552926105534789
194,55.230000000000004,776,"8,3",0.6447073894465211,0.3552926105534789
195,59.96,780,"8,9",0.5364163885184426,0.4635836114815573
196,50.739999999999995,784,"8,9",0.5364163885184426,0.4635836114815573
197,67.25999999999999,788,"4,7",0.4320496789853567,0.5679503210146433
198,62.160000000000004,792,"4,7",0.4320496789853567,0.5679503210146433
199,66.55,796,"9,5",0.34314046227957595,0.656859537720424
200,42.620000000000005,800,"9,5",0.34314046227957595,0.656859537720424
201,62.57,804,"3,4",0.40752021049171916,0.5924797895082808
202,48.6,808,"3,4",0.40752021049171916,0.5924797895082808
203,74.22999999999999,812,"6,1",0.40752021049171916,0.5924797895082808
204,67.7,816,"6,1",0.40752021049171916,0.5924797895082808
205,76.37,820,"8,2",0.5121426817148632,0.48785731828513684
206,64.48,824,"8,2",0.5121426817148632,0.48785731828513684
207,67.5,828,"1,5",0.43519809590233277,0.5648019040976672
208,48.370000000000005,832,"1,5",0.43519809590233277,0.5648019040976672
209,70.84,836,"0,8",0.5484502219527612,0.45154977804723884
210,61.51,840,"0,8",0.5484502219527612,0.45154977804723884
211,71.96000000000001,844,"3,0",0.5616145321675619,0.4383854678324382
212,67.96,848,"3,0",0.5616145321675619,0.4383854678324382
213,64.59,852,"8,3",0.5656664637306061,0.4343335362693939
214,59.040000000000006,856,"8,3",0.5656664637306061,0.4343335362693939
215,65.42999999999999,860,"9,5",0.4938039239579265,0.5061960760420735
216,50.690000000000005,864,"9,5",0.4938039239579265,0.5061960760420735
217,70.22,868,"7,4",0.4938039239579265,0.5061960760420735
218,66.5,872,"7,4",0.4938039239579265,0.5061960760420735
219,72.52,876,"9,6",0.38484403938611644,0.6151559606138836
220,58.25,880,"9,6",0.38484403938611644,0.6151559606138836
221,66.13,884,"8,4",0.49843866774212314,0.5015613322578768
222,57.48,888,"8,4",0.49843866774212314,0.5015613322578768
223,68.94,892,"9,1",0.40072470978331104,0.599275290216689
224,58.85,896,"9,1",0.40072470978331104,0.599275290216689
225,69.16,900,"2,0",0.40072470978331104,0.599275290216689
226,59.760000000000005,904,"2,0",0.40072470978331104,0.599275290216689
227,71.83,908,"8,5",0.4495162352694452,0.5504837647305548
228,58.8,912,"8,5",0.4495162352694452,0.5504837647305548
229,75.12,916,"3,0",0.5179427959605822,0.4820572040394178
230,69.74000000000001,920,"3,0",0.5179427959605822,0.4820572040394178
231,68.36,924,"5,8",0.5023439800690852,0.49765601993091485
232,55.55,928,"5,8",0.5023439800690852,0.49765601993091485
233,64.95,932,"3,9",0.456955952392841,0.543044047607159
234,57.63,936,"3,9",0.456955952392841,0.543044047607159
235,73.47,940,"7,4",0.4793529494867875,0.5206470505132125
236,68.14,944,"7,4",0.4793529494867875,0.5206470505132125
237,74.53999999999999,948,"9,6",0.308089989947894,0.691910010052106
238,61.91,952,"9,6",0.308089989947894,0.691910010052106
239,68.81,956,"4,8",0.41895206039864585,0.5810479396013541
240,59.8,960,"4,8",0.41895206039864585,0.5810479396013541
241,66.08000000000001,964,"9,5",0.33662404196192913,0.6633759580380709
242,50.2,968,"9,5",0.33662404196192913,0.6633759580380709
243,73.13,972,"1,2",0.33662404196192913,0.6633759580380709
244,68.28,976,"1,2",0.33662404196192913,0.6633759580380709
