Round,Accuracy,Total communication counts,Selected Clients,GRC Weight - Loss,GRC Weight - Diff,Elapsed Time (s),Parameter Usage,FLOPs
309,76.07000000000001,1236,"2,5",0.5289206254849834,0.47107937451501664,644.76,17106240,868320900000
310,67.72,1240,"7,5",0.3266062787227996,0.6733937212772003,646.85,17161600,871131000000
311,76.32,1244,"4,8",0.6963062682867261,0.3036937317132738,648.95,17216960,873941100000
312,72.57000000000001,1248,"8,6",0.3467260044929357,0.6532739955070643,651.04,17272320,876751200000
313,78.23,1252,"8,3",0.5564273980425294,0.4435726019574706,653.1,17327680,879561300000
314,79.07,1256,"6,2",0.4013212683557249,0.5986787316442751,655.17,17383040,882371400000
315,80.47999999999999,1260,"9,4",0.6215501443468132,0.3784498556531868,657.25,17438400,885181500000
316,81.55,1264,"5,7",0.6603951973025175,0.3396048026974825,659.33,17493760,887991600000
317,73.83999999999999,1268,"3,9",0.44760478929326536,0.5523952107067346,661.43,17549120,890801700000
318,81.64,1272,"7,0",0.4190565074230561,0.5809434925769439,663.52,17604480,893611800000
319,78.72,1276,"4,0",0.35449542585940885,0.6455045741405911,665.6,17659840,896421900000
320,74.74,1280,"8,2",0.4887200988509491,0.511279901149051,667.69,17715200,899232000000
321,74.6,1284,"6,2",0.49666272846855875,0.5033372715314413,669.77,17770560,902042100000
322,77.72,1288,"0,7",0.42025881831319445,0.5797411816868056,671.87,17825920,904852200000
323,66.79,1292,"2,9",0.4347877448887029,0.5652122551112971,673.97,17881280,907662300000
324,83.06,1296,"1,7",0.5252279827895387,0.4747720172104613,676.08,17936640,910472400000
325,79.77,1300,"3,4",0.5578930215015123,0.44210697849848773,678.16,17992000,913282500000
326,79.71000000000001,1304,"1,0",0.6023250195431787,0.39767498045682126,680.25,18047360,916092600000
327,79.66,1308,"0,6",0.2645281788389429,0.735471821161057,682.34,18102720,918902700000
328,77.88000000000001,1312,"3,8",0.37935657379929305,0.620643426200707,684.44,18158080,921712800000
329,70.06,1316,"3,4",0.5498645899632373,0.4501354100367628,686.53,18213440,924522900000
330,69.92,1320,"3,8",0.3972991764103728,0.6027008235896272,688.6,18268800,927333000000
331,71.59,1324,"1,3",0.6371225925737751,0.36287740742622493,690.68,18324160,930143100000
332,69.39999999999999,1328,"3,8",0.3506569636488159,0.6493430363511841,692.77,18379520,932953200000
333,69.97,1332,"6,4",0.423341740711842,0.576658259288158,694.87,18434880,935763300000
334,66.13,1336,"3,6",0.5881165660554233,0.41188343394457666,696.97,18490240,938573400000
335,62.69,1340,"6,3",0.5537644967082918,0.4462355032917083,699.06,18545600,941383500000
336,67.7,1344,"0,8",0.5212648781974552,0.47873512180254485,701.15,18600960,944193600000
337,74.06,1348,"3,2",0.4100968798569255,0.5899031201430746,703.24,18656320,947003700000
338,71.48,1352,"8,0",0.4908482185995627,0.5091517814004373,705.33,18711680,949813800000
339,72.78999999999999,1356,"2,6",0.5180214364274739,0.4819785635725261,707.42,18767040,952623900000
340,75.24,1360,"1,3",0.5903894412446765,0.4096105587553235,709.52,18822400,955434000000
341,77.59,1364,"9,0",0.44999843824397096,0.550001561756029,711.61,18877760,958244100000
342,80.08999999999999,1368,"4,5",0.675674276872596,0.32432572312740404,713.7,18933120,961054200000
343,81.5,1372,"0,6",0.30061108070161663,0.6993889192983834,715.76,18988480,963864300000
344,79.38,1376,"3,7",0.5518346609471895,0.44816533905281053,717.84,19043840,966674400000
345,74.05000000000001,1380,"4,6",0.6260438634636835,0.37395613653631654,719.91,19099200,969484500000
346,75.33,1384,"7,1",0.429344027890042,0.570655972109958,722.02,19154560,972294600000
347,73.96000000000001,1388,"9,6",0.5441106340411938,0.4558893659588062,724.1,19209920,975104700000
348,77.24,1392,"5,3",0.557247234921979,0.442752765078021,726.18,19265280,977914800000
349,73.29,1396,"6,3",0.448583446110443,0.551416553889557,728.27,19320640,980724900000
350,68.66,1400,"4,5",0.5160017194390981,0.48399828056090183,730.34,19376000,983535000000
351,64.28,1404,"5,7",0.47642881839953805,0.5235711816004619,732.42,19431360,986345100000
352,74.9,1408,"2,7",0.5667799323649158,0.43322006763508425,734.52,19486720,989155200000
353,79.43,1412,"3,1",0.32208530236237837,0.6779146976376216,736.61,19542080,991965300000
354,75.89,1416,"7,4",0.4849046710295688,0.5150953289704312,738.68,19597440,994775400000
355,72.05,1420,"6,5",0.33806555007786315,0.6619344499221369,740.76,19652800,997585500000
356,76.77000000000001,1424,"0,3",0.6284723830260783,0.37152761697392167,742.86,19708160,1000395600000
357,79.66,1428,"9,0",0.4095875871385631,0.590412412861437,744.96,19763520,1003205700000
358,80.74,1432,"8,3",0.30537913443283393,0.6946208655671661,747.05,19818880,1006015800000
359,74.72,1436,"4,3",0.4813572499669488,0.5186427500330513,749.08,19874240,1008825900000
360,72.8,1440,"3,6",0.3394499542729361,0.6605500457270639,751.18,19929600,1011636000000
361,75.71,1444,"7,6",0.5196652933436,0.48033470665640005,753.27,19984960,1014446100000
362,71.93,1448,"8,7",0.3740593678480041,0.6259406321519959,755.36,20040320,1017256200000
363,66.02,1452,"6,8",0.5577501953911282,0.4422498046088717,757.44,20095680,1020066300000
364,75.14999999999999,1456,"5,1",0.623297817579577,0.37670218242042297,759.53,20151040,1022876400000
365,71.65,1460,"3,5",0.5858371212168814,0.4141628787831186,761.62,20206400,1025686500000
366,75.53,1464,"8,3",0.3912964964844014,0.6087035035155985,763.71,20261760,1028496600000
367,69.46,1468,"3,8",0.5539821570049284,0.44601784299507163,765.81,20317120,1031306700000
368,74.09,1472,"7,5",0.4793702538633024,0.5206297461366975,767.86,20372480,1034116800000
369,79.81,1476,"4,9",0.5548290330828911,0.44517096691710895,769.96,20427840,1036926900000
370,76.39,1480,"4,1",0.5342293596985354,0.46577064030146464,772.06,20483200,1039737000000
371,79.19,1484,"1,6",0.2752529258898017,0.7247470741101983,774.16,20538560,1042547100000
372,73.66,1488,"1,4",0.25022623860136284,0.7497737613986372,776.23,20593920,1045357200000
373,70.99,1492,"4,1",0.5864433684606583,0.4135566315393417,778.32,20649280,1048167300000
374,71.00999999999999,1496,"6,5",0.4923974052611327,0.5076025947388674,780.41,20704640,1050977400000
375,76.08,1500,"6,7",0.4081304863822049,0.5918695136177952,782.5,20760000,1053787500000
376,74.85000000000001,1504,"7,1",0.5263763786547188,0.4736236213452812,784.6,20815360,1056597600000
377,73.68,1508,"7,3",0.40392544941213526,0.5960745505878647,786.69,20870720,1059407700000
378,73.64,1512,"1,4",0.6188040416135222,0.38119595838647785,788.78,20926080,1062217800000
379,78.91,1516,"2,8",0.4139627408441712,0.5860372591558288,790.88,20981440,1065027900000
380,76.95,1520,"5,1",0.3777105357157567,0.6222894642842434,792.97,21036800,1067838000000
381,71.39999999999999,1524,"4,2",0.4974203029152352,0.5025796970847648,795.03,21092160,1070648100000
382,76.06,1528,"0,4",0.6041950688546229,0.395804931145377,797.11,21147520,1073458200000
383,78.8,1532,"3,6",0.2943162211166062,0.7056837788833938,799.2,21202880,1076268300000
384,80.41,1536,"7,9",0.46923080471418394,0.530769195285816,801.32,21258240,1079078400000
385,72.74000000000001,1540,"9,2",0.30765494224515594,0.6923450577548441,803.41,21313600,1081888500000
386,72.24000000000001,1544,"8,9",0.2696969296391035,0.7303030703608965,805.5,21368960,1084698600000
387,68.69,1548,"8,6",0.7291165483767593,0.2708834516232407,807.6,21424320,1087508700000
388,67.80000000000001,1552,"8,7",0.3937866655201185,0.6062133344798816,809.7,21479680,1090318800000
389,80.01,1556,"5,6",0.5414193210321762,0.45858067896782384,811.81,21535040,1093128900000
390,72.22,1560,"8,7",0.2989845955999481,0.701015404400052,813.88,21590400,1095939000000
391,66.14,1564,"7,5",0.5208118798032249,0.47918812019677515,815.98,21645760,1098749100000
392,70.69,1568,"0,5",0.5567468498286001,0.44325315017139993,818.08,21701120,1101559200000
393,78.3,1572,"3,6",0.5530173233280222,0.4469826766719778,820.16,21756480,1104369300000
394,82.82000000000001,1576,"2,4",0.5303302522381633,0.4696697477618367,822.24,21811840,1107179400000
395,81.2,1580,"7,0",0.4839333725338266,0.5160666274661734,824.33,21867200,1109989500000
396,78.11,1584,"6,5",0.34098148561210206,0.6590185143878979,826.42,21922560,1112799600000
397,80.64,1588,"1,2",0.5344344816065244,0.46556551839347554,828.51,21977920,1115609700000
398,77.53999999999999,1592,"6,2",0.47263418974578986,0.5273658102542101,830.6,22033280,1118419800000
399,83.87,1596,"7,9",0.31739100566908995,0.68260899433091,832.7,22088640,1121229900000
400,72.86,1600,"6,9",0.42325425115388887,0.5767457488461112,834.79,22144000,1124040000000
401,77.0,1604,"3,2",0.4134672978731635,0.5865327021268365,836.87,22199360,1126850100000
402,73.81,1608,"1,9",0.3738094862655235,0.6261905137344765,838.95,22254720,1129660200000
403,79.28,1612,"3,8",0.6153999580587322,0.38460004194126785,841.05,22310080,1132470300000
404,75.58,1616,"8,1",0.31515923166332166,0.6848407683366784,843.16,22365440,1135280400000
405,77.41,1620,"3,5",0.720309284010672,0.2796907159893281,845.27,22420800,1138090500000
406,81.72,1624,"4,7",0.47508948085028213,0.5249105191497179,847.37,22476160,1140900600000
407,79.91,1628,"3,8",0.4434445426344846,0.5565554573655155,849.45,22531520,1143710700000
408,78.58000000000001,1632,"7,2",0.47264710761074336,0.5273528923892566,851.54,22586880,1146520800000
409,78.18,1636,"8,1",0.5950587876045458,0.4049412123954543,853.64,22642240,1149330900000
410,77.14,1640,"3,5",0.37292461428734214,0.6270753857126579,855.72,22697600,1152141000000
411,77.37,1644,"4,8",0.23748863996886246,0.7625113600311375,857.82,22752960,1154951100000
412,74.82,1648,"1,8",0.6406151489427817,0.35938485105721824,859.9,22808320,1157761200000
413,75.09,1652,"1,2",0.32539236312590475,0.6746076368740952,861.98,22863680,1160571300000
414,83.95,1656,"6,9",0.6150652908978146,0.38493470910218536,864.06,22919040,1163381400000
415,71.99,1660,"6,9",0.5839757949554535,0.41602420504454646,866.12,22974400,1166191500000
416,69.26,1664,"9,1",0.4099753469451462,0.5900246530548539,868.21,23029760,1169001600000
417,79.64,1668,"0,3",0.7642117614550893,0.23578823854491068,870.28,23085120,1171811700000
418,70.92,1672,"6,9",0.5827141814645561,0.4172858185354439,872.36,23140480,1174621800000
419,76.75,1676,"7,4",0.5639819673170774,0.4360180326829226,874.39,23195840,1177431900000
420,77.02,1680,"6,5",0.3360547247633409,0.6639452752366591,876.49,23251200,1180242000000
421,83.62,1684,"9,0",0.30944187892331676,0.6905581210766832,878.58,23306560,1183052100000
422,81.38,1688,"2,3",0.501547620392373,0.49845237960762695,880.68,23361920,1185862200000
423,80.86,1692,"1,3",0.5780922667985396,0.4219077332014604,882.76,23417280,1188672300000
424,81.69999999999999,1696,"1,6",0.29029357256479277,0.7097064274352072,884.85,23472640,1191482400000
425,79.83,1700,"5,7",0.3716777400111077,0.6283222599888922,886.94,23528000,1194292500000
426,79.41,1704,"9,0",0.2527536419833686,0.7472463580166314,889.01,23583360,1197102600000
427,75.4,1708,"4,5",0.45024284317805713,0.5497571568219428,891.1,23638720,1199912700000
428,82.58,1712,"0,3",0.6234086356311037,0.37659136436889623,893.18,23694080,1202722800000
429,84.00999999999999,1716,"2,8",0.49928834253182647,0.5007116574681736,895.28,23749440,1205532900000
430,81.08,1720,"3,9",0.5502890843882275,0.4497109156117725,897.35,23804800,1208343000000
431,84.7,1724,"0,7",0.5558860897839624,0.4441139102160377,899.42,23860160,1211153100000
432,83.83,1728,"2,6",0.34782340175325427,0.6521765982467457,901.52,23915520,1213963200000
433,81.42,1732,"8,0",0.5228239908893457,0.4771760091106543,903.61,23970880,1216773300000
434,82.34,1736,"5,9",0.5322358625609455,0.4677641374390545,905.7,24026240,1219583400000
435,75.05,1740,"4,5",0.517998692657679,0.48200130734232105,907.8,24081600,1222393500000
436,82.89999999999999,1744,"0,7",0.5640100066223522,0.4359899933776477,909.91,24136960,1225203600000
437,70.96000000000001,1748,"4,5",0.4293879920585471,0.570612007941453,911.99,24192320,1228013700000
438,80.61,1752,"1,2",0.3504912296290136,0.6495087703709864,914.08,24247680,1230823800000
439,79.84,1756,"8,5",0.2932109780680354,0.7067890219319646,916.15,24303040,1233633900000
440,80.17999999999999,1760,"3,2",0.38769224662971136,0.6123077533702886,918.26,24358400,1236444000000
441,81.44,1764,"4,6",0.462263981067781,0.537736018932219,920.33,24413760,1239254100000
442,80.04,1768,"5,0",0.6851996381252226,0.3148003618747774,922.42,24469120,1242064200000
443,77.69,1772,"4,2",0.3751122536179184,0.6248877463820817,924.52,24524480,1244874300000
444,84.82,1776,"7,9",0.42975083753554516,0.5702491624644549,926.61,24579840,1247684400000
445,80.17999999999999,1780,"5,3",0.5731139854806051,0.42688601451939484,928.71,24635200,1250494500000
446,78.06,1784,"2,7",0.4622490326113695,0.5377509673886305,930.8,24690560,1253304600000
447,82.78999999999999,1788,"8,0",0.5062528833899623,0.4937471166100377,932.89,24745920,1256114700000
448,82.15,1792,"0,3",0.3315620784595832,0.6684379215404168,934.97,24801280,1258924800000
449,73.79,1796,"3,7",0.29723900258896924,0.7027609974110307,937.08,24856640,1261734900000
450,81.49,1800,"1,0",0.46049852183311196,0.539501478166888,939.16,24912000,1264545000000
451,76.87,1804,"5,7",0.4758142014783011,0.5241857985216989,941.23,24967360,1267355100000
452,81.3,1808,"1,2",0.5229997390521206,0.4770002609478794,943.32,25022720,1270165200000
453,81.67,1812,"1,9",0.5837265799058363,0.4162734200941637,945.41,25078080,1272975300000
454,80.81,1816,"8,3",0.5502747124806169,0.44972528751938307,947.51,25133440,1275785400000
455,82.93,1820,"1,7",0.3364137261543405,0.6635862738456595,949.56,25188800,1278595500000
456,77.31,1824,"9,5",0.535550485852739,0.46444951414726093,951.64,25244160,1281405600000
457,85.56,1828,"6,4",0.4459248671616057,0.5540751328383944,953.73,25299520,1284215700000
458,83.52000000000001,1832,"0,8",0.4345701218396438,0.5654298781603563,955.82,25354880,1287025800000
459,81.76,1836,"9,0",0.4032568903631685,0.5967431096368315,957.88,25410240,1289835900000
460,79.52,1840,"5,8",0.44047089533869854,0.5595291046613015,959.96,25465600,1292646000000
461,71.31,1844,"9,5",0.5459962614071118,0.4540037385928882,962.06,25520960,1295456100000
462,64.2,1848,"5,9",0.5387774345878613,0.4612225654121387,964.17,25576320,1298266200000
463,73.81,1852,"8,3",0.43171155324180366,0.5682884467581963,966.25,25631680,1301076300000
464,79.99000000000001,1856,"0,5",0.5257112419781422,0.47428875802185777,968.35,25687040,1303886400000
465,82.87,1860,"2,0",0.5302491097674245,0.46975089023257555,970.43,25742400,1306696500000
466,84.55,1864,"3,4",0.5058031732499013,0.49419682675009874,972.51,25797760,1309506600000
467,81.36,1868,"9,0",0.5760523816143979,0.42394761838560213,974.61,25853120,1312316700000
468,75.69,1872,"9,6",0.46040302290682616,0.5395969770931739,976.72,25908480,1315126800000
469,81.46,1876,"6,4",0.6468320555738636,0.3531679444261364,978.81,25963840,1317936900000
470,74.63,1880,"9,6",0.5638944371390169,0.4361055628609832,980.91,26019200,1320747000000
471,79.60000000000001,1884,"3,1",0.3080429087970277,0.6919570912029723,983.0,26074560,1323557100000
472,82.71,1888,"0,8",0.44717412624939795,0.5528258737506021,985.09,26129920,1326367200000
473,82.87,1892,"2,3",0.62986022564706,0.37013977435293993,987.17,26185280,1329177300000
474,80.62,1896,"8,5",0.2741233188495172,0.7258766811504828,989.26,26240640,1331987400000
475,81.12,1900,"2,4",0.5238897496018264,0.47611025039817356,991.35,26296000,1334797500000
476,80.47999999999999,1904,"7,2",0.5252443643140521,0.474755635685948,993.45,26351360,1337607600000
477,84.91,1908,"1,9",0.5625765241812221,0.437423475818778,995.51,26406720,1340417700000
478,72.53,1912,"9,2",0.644680758680541,0.3553192413194591,997.6,26462080,1343227800000
479,79.7,1916,"8,0",0.5708654052108292,0.4291345947891708,999.68,26517440,1346037900000
480,77.92999999999999,1920,"5,8",0.5677699598597721,0.43223004014022787,1001.8,26572800,1348848000000
481,76.13,1924,"8,4",0.5003984558152305,0.49960154418476954,1003.89,26628160,1351658100000
482,78.14999999999999,1928,"4,7",0.2492140005270561,0.7507859994729439,1005.98,26683520,1354468200000
483,77.88000000000001,1932,"0,7",0.6094544103552418,0.39054558964475816,1008.08,26738880,1357278300000
484,81.24,1936,"4,9",0.5683524717135859,0.431647528286414,1010.17,26794240,1360088400000
485,77.92,1940,"2,8",0.4936145762242527,0.5063854237757472,1012.26,26849600,1362898500000
486,71.78999999999999,1944,"4,8",0.2362856428236568,0.7637143571763432,1014.35,26904960,1365708600000
487,67.85,1948,"8,2",0.6071090711562631,0.39289092884373694,1016.45,26960320,1368518700000
488,73.52,1952,"8,5",0.7455353274835255,0.2544646725164745,1018.56,27015680,1371328800000
489,72.82,1956,"5,7",0.4411604802275309,0.558839519772469,1020.64,27071040,1374138900000
490,76.36,1960,"0,4",0.4520742960424972,0.5479257039575027,1022.71,27126400,1376949000000
491,79.27,1964,"7,1",0.3880561889760933,0.6119438110239067,1024.81,27181760,1379759100000
492,78.89,1968,"6,7",0.26601777783520303,0.733982222164797,1026.89,27237120,1382569200000
493,82.03,1972,"3,4",0.5969330584082178,0.4030669415917823,1028.99,27292480,1385379300000
494,80.47999999999999,1976,"2,3",0.4147849409419559,0.5852150590580442,1031.07,27347840,1388189400000
495,84.41,1980,"7,9",0.44340968192664243,0.5565903180733576,1033.15,27403200,1390999500000
496,81.25,1984,"9,7",0.33900481244122793,0.6609951875587721,1035.23,27458560,1393809600000
497,83.78,1988,"0,6",0.394613710592737,0.605386289407263,1037.33,27513920,1396619700000
498,83.75,1992,"8,3",0.393762324775264,0.606237675224736,1039.42,27569280,1399429800000
499,79.02,1996,"9,2",0.6416818215750139,0.3583181784249861,1041.51,27624640,1402239900000
500,83.54,2000,"1,5",0.39294944230045514,0.6070505576995449,1043.61,27680000,1405050000000
